parent_material_id,child_material_id,quantity
MAT_T2_06328,MAT_T3_05489,4.48
MAT_T2_06331,MAT_T3_02931,17.45
MAT_T2_06336,MAT_T3_04639,10.11
MAT_T2_06336,MAT_T3_02668,9.86
MAT_T2_06336,MAT_T3_00312,12.42
MAT_T2_06339,MAT_T3_01367,10.81
MAT_T2_06339,MAT_T3_00584,18.93
MAT_T2_06339,MAT_T3_03849,2.44
MAT_T2_06339,MAT_T3_06839,2.18
MAT_T2_06340,MAT_T3_02972,18.67
MAT_T2_06340,MAT_T3_03141,6.27
MAT_T2_06342,MAT_T3_04301,12.46
MAT_T2_06342,MAT_T3_00950,13.27
MAT_T2_06342,MAT_T3_02387,5.78
MAT_T2_06342,MAT_T3_01953,6.19
MAT_T2_06349,MAT_T3_01163,3.75
MAT_T2_06349,MAT_T3_06984,7.65
MAT_T2_06349,MAT_T3_02762,9.7
MAT_T2_06349,MAT_T3_02652,18.38
MAT_T2_06349,MAT_T3_06839,5.23
MAT_T2_06349,MAT_T3_01411,17.04
MAT_T2_06349,MAT_T3_04036,1.87
MAT_T2_06349,MAT_T3_06780,4.8
MAT_T2_06349,MAT_T3_04089,7.76
MAT_T2_06362,MAT_T3_00819,9.13
MAT_T2_06362,MAT_T3_00741,9.48
MAT_T2_06362,MAT_T3_06005,7.33
MAT_T2_06362,MAT_T3_06994,1.01
MAT_T2_06364,MAT_T3_04328,19.46
MAT_T2_06364,MAT_T3_02528,7.06
MAT_T2_06366,MAT_T3_05210,4.97
MAT_T2_06366,MAT_T3_00821,19.95
MAT_T2_06366,MAT_T3_02894,2.29
MAT_T2_06366,MAT_T3_05332,4.43
MAT_T2_06366,MAT_T3_06171,5.81
MAT_T2_06367,MAT_T3_03718,2.61
MAT_T2_06373,MAT_T3_04836,16.79
MAT_T2_06373,MAT_T3_01235,14.96
MAT_T2_06375,MAT_T3_01967,9.3
MAT_T2_06375,MAT_T3_04253,14.47
MAT_T2_06378,MAT_T3_03654,13.4
MAT_T2_06378,MAT_T3_06994,8.91
MAT_T2_06378,MAT_T3_02071,11.37
MAT_T2_06378,MAT_T3_03504,2.43
MAT_T2_06379,MAT_T3_02125,14.21
MAT_T2_06382,MAT_T3_04900,4.86
MAT_T2_06382,MAT_T3_06828,15.49
MAT_T2_06382,MAT_T3_06509,2.3
MAT_T2_06397,MAT_T3_05313,6.82
MAT_T2_06397,MAT_T3_00405,18.06
MAT_T2_06397,MAT_T3_01068,2.14
MAT_T2_06397,MAT_T3_06800,16.68
MAT_T2_06397,MAT_T3_03364,12.18
MAT_T2_06397,MAT_T3_01155,7.22
MAT_T2_06397,MAT_T3_05136,13.86
MAT_T2_06398,MAT_T3_02687,18.19
MAT_T2_06400,MAT_T3_04449,9.48
MAT_T2_06400,MAT_T3_05810,5.74
MAT_T2_06400,MAT_T3_01660,16.34
MAT_T2_06402,MAT_T3_06501,8.27
MAT_T2_06402,MAT_T3_06568,5.95
MAT_T2_06402,MAT_T3_06579,3.55
MAT_T2_06407,MAT_T3_03945,6.38
MAT_T2_06407,MAT_T3_06464,3.18
MAT_T2_06407,MAT_T3_01585,4.67
MAT_T2_06409,MAT_T3_03613,13.52
MAT_T2_06410,MAT_T3_00110,15.81
MAT_T2_06424,MAT_T3_02148,16.55
MAT_T2_06424,MAT_T3_05673,16.16
MAT_T2_06430,MAT_T3_05862,8.38
MAT_T2_06430,MAT_T3_04594,9.63
MAT_T2_06430,MAT_T3_02412,15.47
MAT_T2_06430,MAT_T3_02929,7.48
MAT_T2_06430,MAT_T3_05118,16.67
MAT_T2_06430,MAT_T3_06579,1.26
MAT_T2_06430,MAT_T3_04901,15.8
MAT_T2_06431,MAT_T3_03251,5.5
MAT_T2_06431,MAT_T3_06129,13.48
MAT_T2_06431,MAT_T3_04897,12.94
MAT_T2_06431,MAT_T3_04854,4.22
MAT_T2_06431,MAT_T3_04440,14.03
MAT_T2_06435,MAT_T3_03470,17.82
MAT_T2_06435,MAT_T3_05940,10.4
MAT_T2_06435,MAT_T3_00463,8.56
MAT_T2_06435,MAT_T3_04464,10.58
MAT_T2_06435,MAT_T3_03383,14.47
MAT_T2_06442,MAT_T3_02665,2.29
MAT_T2_06442,MAT_T3_00158,11.68
MAT_T2_06444,MAT_T3_06428,18.19
MAT_T2_06444,MAT_T3_05220,3.79
MAT_T2_06444,MAT_T3_02161,17.54
MAT_T2_06444,MAT_T3_06087,9.56
MAT_T2_06444,MAT_T3_00848,17.17
MAT_T2_06444,MAT_T3_03613,7.71
MAT_T2_06444,MAT_T3_03158,14.1
MAT_T2_06444,MAT_T3_04460,5.43
MAT_T2_06448,MAT_T3_03526,18.07
MAT_T2_06448,MAT_T3_02953,5.56
MAT_T2_06448,MAT_T3_00353,7.04
MAT_T2_06448,MAT_T3_01717,6.14
MAT_T2_06448,MAT_T3_06401,17.1
MAT_T2_06461,MAT_T3_03712,16.58
MAT_T2_06461,MAT_T3_00833,11.18
MAT_T2_06461,MAT_T3_02068,1.14
MAT_T2_06461,MAT_T3_03418,14.28
MAT_T2_06463,MAT_T3_05220,8.61
MAT_T2_06463,MAT_T3_00643,17.88
MAT_T2_06463,MAT_T3_06163,16.97
MAT_T2_06471,MAT_T3_02299,16.3
MAT_T2_06471,MAT_T3_06723,2.97
MAT_T2_06471,MAT_T3_02175,7.67
MAT_T2_06471,MAT_T3_04084,11.45
MAT_T2_06471,MAT_T3_05948,4.68
MAT_T2_06474,MAT_T3_01146,17.9
MAT_T2_06474,MAT_T3_04591,3.33
MAT_T2_06476,MAT_T3_05479,5.02
MAT_T2_06476,MAT_T3_02074,18.72
MAT_T2_06476,MAT_T3_00887,17.05
MAT_T2_06476,MAT_T3_06742,5.46
MAT_T2_06478,MAT_T3_06825,4.75
MAT_T2_06483,MAT_T3_03855,14.28
MAT_T2_06483,MAT_T3_00279,19.65
MAT_T2_06491,MAT_T3_01011,9.08
MAT_T2_06491,MAT_T3_01525,17.48
MAT_T2_06491,MAT_T3_05400,14.65
MAT_T2_06507,MAT_T3_05773,4.27
MAT_T2_06507,MAT_T3_02245,14.99
MAT_T2_06507,MAT_T3_04151,10.54
MAT_T2_06507,MAT_T3_05384,4.42
MAT_T2_06507,MAT_T3_05862,9.82
MAT_T2_06507,MAT_T3_06606,19.5
MAT_T2_06507,MAT_T3_05336,12.97
MAT_T2_06512,MAT_T3_01655,9.36
MAT_T2_06512,MAT_T3_03398,19.75
MAT_T2_06512,MAT_T3_06814,9.66
MAT_T2_06512,MAT_T3_05496,8.46
MAT_T2_06512,MAT_T3_05766,9.42
MAT_T2_06513,MAT_T3_03538,9.67
MAT_T2_06513,MAT_T3_04873,8.04
MAT_T2_06513,MAT_T3_06302,4.28
MAT_T2_06513,MAT_T3_01843,19.18
MAT_T2_06513,MAT_T3_04485,19.94
MAT_T2_06527,MAT_T3_06917,15.92
MAT_T2_06527,MAT_T3_00734,4.59
MAT_T2_06527,MAT_T3_00365,15.41
MAT_T2_06532,MAT_T3_02929,15.77
MAT_T2_06534,MAT_T3_03146,7.48
MAT_T2_06534,MAT_T3_03301,3.44
MAT_T2_06551,MAT_T3_03780,16.81
MAT_T2_06551,MAT_T3_06576,16.55
MAT_T2_06553,MAT_T3_01266,17.29
MAT_T2_06553,MAT_T3_00891,19.02
MAT_T2_06553,MAT_T3_04662,11.59
MAT_T2_06553,MAT_T3_04223,16.71
MAT_T2_06553,MAT_T3_02464,7.33
MAT_T2_06560,MAT_T3_06060,2.75
MAT_T2_06564,MAT_T3_00024,9.26
MAT_T2_06564,MAT_T3_06154,9.97
MAT_T2_06564,MAT_T3_00365,9.12
MAT_T2_06567,MAT_T3_02633,4.98
MAT_T2_06567,MAT_T3_01523,16.07
MAT_T2_06569,MAT_T3_05315,6.94
MAT_T2_06569,MAT_T3_03945,11.52
MAT_T2_06570,MAT_T3_02571,4.07
MAT_T2_06570,MAT_T3_05428,7.13
MAT_T2_06570,MAT_T3_03931,1.15
MAT_T2_06571,MAT_T3_02931,16.49
MAT_T2_06571,MAT_T3_04894,2.68
MAT_T2_06571,MAT_T3_03212,2.9
MAT_T2_06571,MAT_T3_03189,7.41
MAT_T2_06571,MAT_T3_02333,6.7
MAT_T2_06584,MAT_T3_05474,15.62
MAT_T2_06584,MAT_T3_06154,12.32
MAT_T2_06584,MAT_T3_04416,6.55
MAT_T2_06587,MAT_T3_04859,17.13
MAT_T2_06595,MAT_T3_06130,5.42
MAT_T2_06595,MAT_T3_06472,14.35
MAT_T2_06595,MAT_T3_00584,10.12
MAT_T2_06598,MAT_T3_04893,9.14
MAT_T2_06602,MAT_T3_01655,4.55
MAT_T2_06602,MAT_T3_05037,2.27
MAT_T2_06602,MAT_T3_02615,6.05
MAT_T2_06603,MAT_T3_02848,6.83
MAT_T2_06603,MAT_T3_04446,8.38
MAT_T2_06604,MAT_T3_02570,10.51
MAT_T2_06604,MAT_T3_05365,5.47
MAT_T2_06604,MAT_T3_06460,13.02
MAT_T2_06604,MAT_T3_03029,16.82
MAT_T2_06604,MAT_T3_05935,19.68
MAT_T2_06605,MAT_T3_04168,1.58
MAT_T2_06605,MAT_T3_04125,8.67
MAT_T2_06605,MAT_T3_06975,19.14
MAT_T2_06605,MAT_T3_01523,15.28
MAT_T2_06623,MAT_T3_05612,8.16
MAT_T2_06623,MAT_T3_06124,14.48
MAT_T2_06623,MAT_T3_02570,1.44
MAT_T2_06623,MAT_T3_01827,3.67
MAT_T2_06623,MAT_T3_00374,19.85
MAT_T2_06624,MAT_T3_03901,3.79
MAT_T2_06628,MAT_T3_01831,15.37
MAT_T2_06629,MAT_T3_01201,12.67
MAT_T2_06635,MAT_T3_02333,9.49
MAT_T2_06635,MAT_T3_03524,19.18
MAT_T2_06636,MAT_T3_04588,9.19
MAT_T2_06636,MAT_T3_00675,13.61
MAT_T2_06641,MAT_T3_02245,2.14
MAT_T2_06643,MAT_T3_02752,10.55
MAT_T2_06647,MAT_T3_01777,18.69
MAT_T2_06647,MAT_T3_01542,5.1
MAT_T2_06647,MAT_T3_01253,3.87
MAT_T2_06647,MAT_T3_01811,12.25
MAT_T2_06652,MAT_T3_06946,15.84
MAT_T2_06652,MAT_T3_02562,19.06
MAT_T2_06652,MAT_T3_00569,13.87
MAT_T2_06652,MAT_T3_01369,7.98
MAT_T2_06652,MAT_T3_05030,7.64
MAT_T2_06652,MAT_T3_00035,6.66
MAT_T2_06673,MAT_T3_05801,11.62
MAT_T2_06673,MAT_T3_01045,15.29
MAT_T2_06673,MAT_T3_05909,14.74
MAT_T2_06677,MAT_T3_05265,10.74
MAT_T2_06684,MAT_T3_03127,13.96
MAT_T2_06684,MAT_T3_00528,14.24
MAT_T2_06684,MAT_T3_04149,17.53
MAT_T2_06684,MAT_T3_00431,10.9
MAT_T2_06684,MAT_T3_00108,2.51
MAT_T2_06684,MAT_T3_04395,14.31
MAT_T2_06708,MAT_T3_02664,16.58
MAT_T2_06708,MAT_T3_01541,18.15
MAT_T2_06714,MAT_T3_02801,1.02
MAT_T2_06714,MAT_T3_03163,7.8
MAT_T2_06714,MAT_T3_05657,5.98
MAT_T2_06734,MAT_T3_02464,12.77
MAT_T2_06734,MAT_T3_01342,15.04
MAT_T2_06734,MAT_T3_01410,13.29
MAT_T2_06734,MAT_T3_01558,3.47
MAT_T2_06734,MAT_T3_04625,2.56
MAT_T2_06734,MAT_T3_03520,13.98
MAT_T2_06734,MAT_T3_04473,12.31
MAT_T2_06735,MAT_T3_01410,12.44
MAT_T2_06735,MAT_T3_05148,2.26
MAT_T2_06735,MAT_T3_00648,8.21
MAT_T2_06739,MAT_T3_00893,1.34
MAT_T2_06739,MAT_T3_06763,16.98
MAT_T2_06739,MAT_T3_05657,8.0
MAT_T2_06739,MAT_T3_04268,11.9
MAT_T2_06739,MAT_T3_01692,11.3
MAT_T2_06746,MAT_T3_02703,17.91
MAT_T2_06746,MAT_T3_05400,19.75
MAT_T2_06746,MAT_T3_00355,8.99
MAT_T2_06746,MAT_T3_00374,10.88
MAT_T2_06751,MAT_T3_01407,19.81
MAT_T2_06751,MAT_T3_01101,8.91
MAT_T2_06751,MAT_T3_04575,12.86
MAT_T2_06751,MAT_T3_02850,6.55
MAT_T2_06757,MAT_T3_03972,18.0
MAT_T2_06757,MAT_T3_04935,10.37
MAT_T2_06757,MAT_T3_02610,3.4
MAT_T2_06757,MAT_T3_03528,1.06
MAT_T2_06760,MAT_T3_05629,4.83
MAT_T2_06760,MAT_T3_00460,12.98
MAT_T2_06760,MAT_T3_01517,19.52
MAT_T2_06760,MAT_T3_05064,1.55
MAT_T2_06760,MAT_T3_02621,5.19
MAT_T2_06760,MAT_T3_04503,16.09
MAT_T2_06761,MAT_T3_04618,18.61
MAT_T2_06761,MAT_T3_05869,13.87
MAT_T2_06761,MAT_T3_02280,19.95
MAT_T2_06764,MAT_T3_00235,1.82
MAT_T2_06764,MAT_T3_03986,8.82
MAT_T2_06764,MAT_T3_06828,11.48
MAT_T2_06773,MAT_T3_04455,13.98
MAT_T2_06773,MAT_T3_04350,11.83
MAT_T2_06773,MAT_T3_04836,5.0
MAT_T2_06773,MAT_T3_01278,14.63
MAT_T2_06774,MAT_T3_00438,8.02
MAT_T2_06774,MAT_T3_04478,11.77
MAT_T2_06774,MAT_T3_06146,12.91
MAT_T2_06774,MAT_T3_03823,5.45
MAT_T2_06774,MAT_T3_01304,13.23
MAT_T2_06774,MAT_T3_01080,12.0
MAT_T2_06774,MAT_T3_02717,14.18
MAT_T2_06783,MAT_T3_05428,9.37
MAT_T2_06783,MAT_T3_06851,1.5
MAT_T2_06784,MAT_T3_04892,3.95
MAT_T2_06787,MAT_T3_06973,13.85
MAT_T2_06787,MAT_T3_04472,17.16
MAT_T2_06793,MAT_T3_05146,14.21
MAT_T2_06793,MAT_T3_00592,4.59
MAT_T2_06793,MAT_T3_03447,5.95
MAT_T2_06808,MAT_T3_00189,19.94
MAT_T2_06808,MAT_T3_00457,10.78
MAT_T2_06810,MAT_T3_01863,10.2
MAT_T2_06810,MAT_T3_04389,16.02
MAT_T2_06810,MAT_T3_04366,12.57
MAT_T2_06818,MAT_T3_00626,5.07
MAT_T2_06818,MAT_T3_02561,9.96
MAT_T2_06818,MAT_T3_06574,15.28
MAT_T2_06818,MAT_T3_00326,3.91
MAT_T2_06820,MAT_T3_05015,19.38
MAT_T2_06830,MAT_T3_05582,9.68
MAT_T2_06830,MAT_T3_04059,10.89
MAT_T2_06830,MAT_T3_04814,19.0
MAT_T2_06830,MAT_T3_02727,2.48
MAT_T2_06830,MAT_T3_00842,4.59
MAT_T2_06832,MAT_T3_00313,14.73
MAT_T2_06834,MAT_T3_04697,2.09
MAT_T2_06834,MAT_T3_01528,2.37
MAT_T2_06834,MAT_T3_03634,2.92
MAT_T2_06834,MAT_T3_00192,14.5
MAT_T2_06834,MAT_T3_04315,14.48
MAT_T2_06835,MAT_T3_01008,1.71
MAT_T2_06835,MAT_T3_06819,6.25
MAT_T2_06835,MAT_T3_00463,16.58
MAT_T2_06835,MAT_T3_00030,6.78
MAT_T2_06837,MAT_T3_01427,10.62
MAT_T2_06837,MAT_T3_01785,2.97
MAT_T2_06837,MAT_T3_02564,17.62
MAT_T2_06837,MAT_T3_03297,12.07
MAT_T2_06838,MAT_T3_04376,17.8
MAT_T2_06838,MAT_T3_02174,14.29
MAT_T2_06838,MAT_T3_04280,8.32
MAT_T2_06838,MAT_T3_04395,7.14
MAT_T2_06845,MAT_T3_04897,2.49
MAT_T2_06845,MAT_T3_05860,6.11
MAT_T2_06849,MAT_T3_02054,13.6
MAT_T2_06865,MAT_T3_06071,2.19
MAT_T2_06865,MAT_T3_00839,16.97
MAT_T2_06869,MAT_T3_02537,12.19
MAT_T2_06869,MAT_T3_01697,3.05
MAT_T2_06869,MAT_T3_01583,16.32
MAT_T2_06869,MAT_T3_04483,3.08
MAT_T2_06869,MAT_T3_01902,2.83
MAT_T2_06870,MAT_T3_04094,3.99
MAT_T2_06870,MAT_T3_03065,15.25
MAT_T2_06874,MAT_T3_00524,12.38
MAT_T2_06882,MAT_T3_04605,3.35
MAT_T2_06882,MAT_T3_01790,16.54
MAT_T2_06882,MAT_T3_05601,8.85
MAT_T2_06882,MAT_T3_01023,14.57
MAT_T2_06882,MAT_T3_01718,6.67
MAT_T2_06895,MAT_T3_01176,2.46
MAT_T2_06895,MAT_T3_00829,4.13
MAT_T2_06895,MAT_T3_00024,4.93
MAT_T2_06896,MAT_T3_00318,3.33
MAT_T2_06898,MAT_T3_06214,12.01
MAT_T2_06911,MAT_T3_05173,18.21
MAT_T2_06911,MAT_T3_04529,4.55
MAT_T2_06911,MAT_T3_05027,11.42
MAT_T2_06911,MAT_T3_05306,13.3
MAT_T2_06911,MAT_T3_06374,19.7
MAT_T2_06916,MAT_T3_02564,6.84
MAT_T2_06916,MAT_T3_05265,6.58
MAT_T2_06916,MAT_T3_06944,6.84
MAT_T2_06921,MAT_T3_05336,16.24
MAT_T2_06921,MAT_T3_02247,1.43
MAT_T2_06921,MAT_T3_02338,10.25
MAT_T2_06922,MAT_T3_00748,19.65
MAT_T2_06922,MAT_T3_04202,10.74
MAT_T2_06927,MAT_T3_00186,14.87
MAT_T2_06927,MAT_T3_04601,7.98
MAT_T2_06930,MAT_T3_03585,9.28
MAT_T2_06930,MAT_T3_02122,5.4
MAT_T2_06930,MAT_T3_00936,3.9
MAT_T2_06931,MAT_T3_06072,4.4
MAT_T2_06931,MAT_T3_06792,1.5
MAT_T2_06940,MAT_T3_06905,19.12
MAT_T2_06940,MAT_T3_06769,3.32
MAT_T2_06940,MAT_T3_02458,1.96
MAT_T2_06940,MAT_T3_06411,18.82
MAT_T2_06940,MAT_T3_03787,12.08
MAT_T2_06945,MAT_T3_04716,15.21
MAT_T2_06945,MAT_T3_06303,15.24
MAT_T2_06945,MAT_T3_06998,2.6
MAT_T2_06953,MAT_T3_04570,12.27
MAT_T2_06953,MAT_T3_04511,14.65
MAT_T2_06953,MAT_T3_01215,16.01
MAT_T2_06953,MAT_T3_04168,4.18
MAT_T2_06957,MAT_T3_05773,12.91
MAT_T2_06957,MAT_T3_03377,3.67
MAT_T2_06957,MAT_T3_03251,2.82
MAT_T2_06969,MAT_T3_02643,15.76
MAT_T2_06969,MAT_T3_01684,10.11
MAT_T2_06969,MAT_T3_04057,13.22
MAT_T2_06969,MAT_T3_01849,4.26
MAT_T2_06969,MAT_T3_03504,11.16
MAT_T2_06971,MAT_T3_02125,1.43
MAT_T2_06980,MAT_T3_02034,19.79
MAT_T2_06980,MAT_T3_01021,8.3
MAT_T2_06980,MAT_T3_06288,15.72
MAT_T2_06981,MAT_T3_03200,6.93
MAT_T2_06981,MAT_T3_03478,7.38
MAT_T2_06981,MAT_T3_01902,10.32
MAT_T2_06981,MAT_T3_00458,15.32
MAT_T2_06986,MAT_T3_03201,6.53
MAT_T2_06986,MAT_T3_01395,19.22
MAT_T2_06989,MAT_T3_05157,3.61
MAT_T2_06990,MAT_T3_05074,5.32
MAT_T2_06993,MAT_T3_02879,6.33
MAT_T2_06993,MAT_T3_00829,2.24
MAT_T2_06993,MAT_T3_01813,1.3
MAT_T3_00001,MAT_T4_06226,1.449
MAT_T3_00001,MAT_T4_00478,1.861
MAT_T3_00001,MAT_T4_03935,0.876
MAT_T3_00003,MAT_T4_02189,3.39
MAT_T3_00003,MAT_T4_01224,4.437
MAT_T3_00006,MAT_T4_06321,4.318
MAT_T3_00006,MAT_T4_05718,4.588
MAT_T3_00006,MAT_T4_03741,1.099
MAT_T3_00006,MAT_T4_01224,2.634
MAT_T3_00008,MAT_T4_03584,1.071
MAT_T3_00013,MAT_T4_06090,1.876
MAT_T3_00015,MAT_T4_06267,3.303
MAT_T3_00015,MAT_T4_01519,3.257
MAT_T3_00015,MAT_T4_02252,2.832
MAT_T3_00015,MAT_T4_00449,1.327
MAT_T3_00022,MAT_T4_04214,3.162
MAT_T3_00024,MAT_T4_06462,1.876
MAT_T3_00024,MAT_T4_03809,2.064
MAT_T3_00025,MAT_T4_00812,3.609
MAT_T3_00030,MAT_T4_03521,3.282
MAT_T3_00030,MAT_T4_04038,1.256
MAT_T3_00035,MAT_T4_01487,2.313
MAT_T3_00035,MAT_T4_06665,2.349
MAT_T3_00035,MAT_T4_04970,0.68
MAT_T3_00039,MAT_T4_04858,0.977
MAT_T3_00039,MAT_T4_02740,2.746
MAT_T3_00040,MAT_T4_04436,4.77
MAT_T3_00048,MAT_T4_04507,1.328
MAT_T3_00055,MAT_T4_00295,0.797
MAT_T3_00055,MAT_T4_06731,4.047
MAT_T3_00055,MAT_T4_04530,4.148
MAT_T3_00055,MAT_T4_03337,1.769
MAT_T3_00057,MAT_T4_04727,3.649
MAT_T3_00057,MAT_T4_03741,3.762
MAT_T3_00060,MAT_T4_01626,3.73
MAT_T3_00060,MAT_T4_03135,3.938
MAT_T3_00060,MAT_T4_02863,1.87
MAT_T3_00062,MAT_T4_02235,2.328
MAT_T3_00062,MAT_T4_01653,0.835
MAT_T3_00062,MAT_T4_01356,3.824
MAT_T3_00065,MAT_T4_05695,3.49
MAT_T3_00074,MAT_T4_02683,1.883
MAT_T3_00075,MAT_T4_03438,3.12
MAT_T3_00075,MAT_T4_05226,1.015
MAT_T3_00080,MAT_T4_04688,2.872
MAT_T3_00080,MAT_T4_04165,1.987
MAT_T3_00080,MAT_T4_05202,0.995
MAT_T3_00080,MAT_T4_00527,2.953
MAT_T3_00080,MAT_T4_06361,1.579
MAT_T3_00080,MAT_T4_00882,1.388
MAT_T3_00080,MAT_T4_01620,3.412
MAT_T3_00084,MAT_T4_00770,2.821
MAT_T3_00084,MAT_T4_02246,2.311
MAT_T3_00085,MAT_T4_04127,2.314
MAT_T3_00085,MAT_T4_06250,4.282
MAT_T3_00087,MAT_T4_05435,2.793
MAT_T3_00087,MAT_T4_00223,1.785
MAT_T3_00087,MAT_T4_06805,3.113
MAT_T3_00108,MAT_T4_01488,0.811
MAT_T3_00108,MAT_T4_02324,3.411
MAT_T3_00110,MAT_T4_01759,4.389
MAT_T3_00114,MAT_T4_02182,0.604
MAT_T3_00114,MAT_T4_00359,2.568
MAT_T3_00114,MAT_T4_04200,4.5
MAT_T3_00114,MAT_T4_04470,2.74
MAT_T3_00114,MAT_T4_00408,1.881
MAT_T3_00115,MAT_T4_04218,1.203
MAT_T3_00116,MAT_T4_06943,1.672
MAT_T3_00117,MAT_T4_04902,1.65
MAT_T3_00117,MAT_T4_06345,4.717
MAT_T3_00117,MAT_T4_02395,4.216
MAT_T3_00117,MAT_T4_05020,2.425
MAT_T3_00119,MAT_T4_05975,1.893
MAT_T3_00119,MAT_T4_04748,4.036
MAT_T3_00119,MAT_T4_03042,1.025
MAT_T3_00119,MAT_T4_05184,0.842
MAT_T3_00123,MAT_T4_03180,1.26
MAT_T3_00123,MAT_T4_05796,2.482
MAT_T3_00123,MAT_T4_02555,4.206
MAT_T3_00126,MAT_T4_04171,3.147
MAT_T3_00126,MAT_T4_01165,2.83
MAT_T3_00126,MAT_T4_05035,3.651
MAT_T3_00126,MAT_T4_06141,1.558
MAT_T3_00130,MAT_T4_02182,3.39
MAT_T3_00130,MAT_T4_01590,3.383
MAT_T3_00130,MAT_T4_02505,4.566
MAT_T3_00131,MAT_T4_06091,2.369
MAT_T3_00131,MAT_T4_03814,1.782
MAT_T3_00133,MAT_T4_00422,4.06
MAT_T3_00135,MAT_T4_05780,3.954
MAT_T3_00135,MAT_T4_02288,2.046
MAT_T3_00136,MAT_T4_04549,2.555
MAT_T3_00136,MAT_T4_01343,3.757
MAT_T3_00136,MAT_T4_02361,3.736
MAT_T3_00136,MAT_T4_05166,2.489
MAT_T3_00136,MAT_T4_02078,1.889
MAT_T3_00136,MAT_T4_01997,2.018
MAT_T3_00138,MAT_T4_01643,4.96
MAT_T3_00138,MAT_T4_04875,1.381
MAT_T3_00138,MAT_T4_00002,1.68
MAT_T3_00140,MAT_T4_05910,1.274
MAT_T3_00140,MAT_T4_03314,1.289
MAT_T3_00140,MAT_T4_00769,3.086
MAT_T3_00140,MAT_T4_01537,2.219
MAT_T3_00142,MAT_T4_05088,1.662
MAT_T3_00142,MAT_T4_02625,2.039
MAT_T3_00149,MAT_T4_00052,3.319
MAT_T3_00149,MAT_T4_06263,4.272
MAT_T3_00149,MAT_T4_04305,1.799
MAT_T3_00149,MAT_T4_06193,2.44
MAT_T3_00150,MAT_T4_03183,3.425
MAT_T3_00150,MAT_T4_05732,1.201
MAT_T3_00150,MAT_T4_01499,1.713
MAT_T3_00151,MAT_T4_03627,1.195
MAT_T3_00151,MAT_T4_06058,4.019
MAT_T3_00158,MAT_T4_02199,1.072
MAT_T3_00158,MAT_T4_03435,0.516
MAT_T3_00158,MAT_T4_05203,3.069
MAT_T3_00163,MAT_T4_06159,1.229
MAT_T3_00163,MAT_T4_05800,3.713
MAT_T3_00169,MAT_T4_00627,4.443
MAT_T3_00169,MAT_T4_02690,1.754
MAT_T3_00169,MAT_T4_04790,0.712
MAT_T3_00169,MAT_T4_06073,4.778
MAT_T3_00170,MAT_T4_04609,2.183
MAT_T3_00172,MAT_T4_06548,1.574
MAT_T3_00172,MAT_T4_06894,1.027
MAT_T3_00173,MAT_T4_06429,2.254
MAT_T3_00173,MAT_T4_06246,3.3
MAT_T3_00173,MAT_T4_01762,0.766
MAT_T3_00176,MAT_T4_05398,2.401
MAT_T3_00177,MAT_T4_06725,2.286
MAT_T3_00182,MAT_T4_03883,4.597
MAT_T3_00182,MAT_T4_00780,3.744
MAT_T3_00182,MAT_T4_02932,4.619
MAT_T3_00182,MAT_T4_04776,1.726
MAT_T3_00184,MAT_T4_03506,1.478
MAT_T3_00184,MAT_T4_03683,4.581
MAT_T3_00186,MAT_T4_05318,4.575
MAT_T3_00186,MAT_T4_00014,0.65
MAT_T3_00188,MAT_T4_06731,1.268
MAT_T3_00188,MAT_T4_06815,2.189
MAT_T3_00188,MAT_T4_04179,0.653
MAT_T3_00188,MAT_T4_01412,4.053
MAT_T3_00189,MAT_T4_05677,4.755
MAT_T3_00192,MAT_T4_03106,2.132
MAT_T3_00192,MAT_T4_06610,4.236
MAT_T3_00192,MAT_T4_04337,3.21
MAT_T3_00192,MAT_T4_03117,4.067
MAT_T3_00195,MAT_T4_03921,2.335
MAT_T3_00195,MAT_T4_04706,2.437
MAT_T3_00195,MAT_T4_05307,4.772
MAT_T3_00195,MAT_T4_05638,1.453
MAT_T3_00195,MAT_T4_04287,1.308
MAT_T3_00203,MAT_T4_05403,0.71
MAT_T3_00204,MAT_T4_06037,0.854
MAT_T3_00204,MAT_T4_03410,4.693
MAT_T3_00204,MAT_T4_04239,1.247
MAT_T3_00204,MAT_T4_00897,1.642
MAT_T3_00204,MAT_T4_04970,3.189
MAT_T3_00206,MAT_T4_00121,2.78
MAT_T3_00206,MAT_T4_01393,2.301
MAT_T3_00207,MAT_T4_00222,1.24
MAT_T3_00207,MAT_T4_01085,0.648
MAT_T3_00214,MAT_T4_06862,2.263
MAT_T3_00214,MAT_T4_00597,3.385
MAT_T3_00215,MAT_T4_05429,2.884
MAT_T3_00227,MAT_T4_06421,4.575
MAT_T3_00227,MAT_T4_06515,2.822
MAT_T3_00227,MAT_T4_04055,0.787
MAT_T3_00227,MAT_T4_02041,3.438
MAT_T3_00231,MAT_T4_06226,4.704
MAT_T3_00231,MAT_T4_03928,1.435
MAT_T3_00231,MAT_T4_03007,4.657
MAT_T3_00232,MAT_T4_06399,1.447
MAT_T3_00232,MAT_T4_06855,0.699
MAT_T3_00232,MAT_T4_02094,2.859
MAT_T3_00232,MAT_T4_02861,3.438
MAT_T3_00232,MAT_T4_01847,1.688
MAT_T3_00232,MAT_T4_04670,3.243
MAT_T3_00233,MAT_T4_06363,2.344
