material_id,description,base_unit
MAT_T4_04225,Nickel_Class1,KG
MAT_T3_04226,Anode_Sheet,EA
MAT_T1_04227,Inverter_Assy,EA
MAT_T2_04228,Module_NMC,EA
MAT_T3_04229,Anode_Sheet,EA
MAT_T2_04230,Module_NMC,EA
MAT_T4_04231,Lithium_Hydroxide,KG
MAT_T3_04232,Anode_Sheet,EA
MAT_T1_04233,Inverter_Assy,EA
MAT_T3_04234,Anode_Sheet,EA
MAT_T1_04235,Battery_Pack_Std,EA
MAT_T1_04236,Drive_Unit,EA
MAT_T2_04237,Module_NMC,EA
MAT_T4_04238,Lithium_Hydroxide,KG
MAT_T4_04239,Cobalt_Sulfate,KG
MAT_T4_04240,Cobalt_Sulfate,KG
MAT_T2_04241,Module_NMC,EA
MAT_T2_04242,Module_NMC,EA
MAT_T3_04243,Cell_Pouch,EA
MAT_T4_04244,Copper_Foil,KG
MAT_T4_04245,Nickel_Class1,KG
MAT_T1_04246,Battery_Pack_HighRange,EA
MAT_T0_04247,EV_Sedan,EA
MAT_T4_04248,Nickel_Class1,KG
MAT_T4_04249,Graphite_Synth,KG
MAT_T4_04250,Cobalt_Sulfate,KG
MAT_T4_04251,Nickel_Class1,KG
MAT_T4_04252,Copper_Foil,KG
MAT_T3_04253,Cell_Pouch,EA
MAT_T4_04254,Nickel_Class1,KG
MAT_T4_04255,Copper_Foil,KG
MAT_T4_04256,Graphite_Synth,KG
MAT_T2_04257,Module_NMC,EA
MAT_T2_04258,Module_LFP,EA
MAT_T3_04259,Cell_Cylindrical_4680,EA
MAT_T3_04260,Anode_Sheet,EA
MAT_T4_04261,Copper_Foil,KG
MAT_T1_04262,Battery_Pack_HighRange,EA
MAT_T2_04263,Module_NMC,EA
MAT_T4_04264,Cobalt_Sulfate,KG
MAT_T1_04265,Drive_Unit,EA
MAT_T2_04266,BMS_Circuit,EA
MAT_T3_04267,Cell_Prismatic,EA
MAT_T3_04268,Cell_Prismatic,EA
MAT_T2_04269,Module_NMC,EA
MAT_T4_04270,Graphite_Synth,KG
MAT_T3_04271,Anode_Sheet,EA
MAT_T4_04272,Graphite_Synth,KG
MAT_T3_04273,Cell_Pouch,EA
MAT_T2_04274,Module_NMC,EA
MAT_T1_04275,Drive_Unit,EA
MAT_T0_04276,EV_SUV,EA
MAT_T3_04277,Cell_Prismatic,EA
MAT_T1_04278,Inverter_Assy,EA
MAT_T3_04279,Cell_Cylindrical_4680,EA
MAT_T3_04280,Cell_Pouch,EA
MAT_T2_04281,Cooling_Plate,EA
MAT_T2_04282,BMS_Circuit,EA
MAT_T4_04283,Nickel_Class1,KG
MAT_T4_04284,Copper_Foil,KG
MAT_T1_04285,Drive_Unit,EA
MAT_T2_04286,BMS_Circuit,EA
MAT_T4_04287,Nickel_Class1,KG
MAT_T0_04288,EV_Truck,EA
MAT_T4_04289,Lithium_Hydroxide,KG
MAT_T0_04290,EV_Truck,EA
MAT_T4_04291,Lithium_Hydroxide,KG
MAT_T2_04292,Module_NMC,EA
MAT_T4_04293,Graphite_Synth,KG
MAT_T2_04294,BMS_Circuit,EA
MAT_T4_04295,Nickel_Class1,KG
MAT_T1_04296,Battery_Pack_Std,EA
MAT_T2_04297,Module_NMC,EA
MAT_T4_04298,Copper_Foil,KG
MAT_T3_04299,Cell_Cylindrical_4680,EA
MAT_T4_04300,Copper_Foil,KG
MAT_T3_04301,Cell_Prismatic,EA
MAT_T4_04302,Copper_Foil,KG
MAT_T3_04303,Cell_Prismatic,EA
MAT_T4_04304,Lithium_Hydroxide,KG
MAT_T4_04305,Copper_Foil,KG
MAT_T2_04306,Module_LFP,EA
MAT_T4_04307,Nickel_Class1,KG
MAT_T4_04308,Graphite_Synth,KG
MAT_T2_04309,Module_NMC,EA
MAT_T3_04310,Cell_Pouch,EA
MAT_T1_04311,Battery_Pack_HighRange,EA
MAT_T4_04312,Lithium_Hydroxide,KG
MAT_T2_04313,Module_NMC,EA
MAT_T1_04314,Battery_Pack_HighRange,EA
MAT_T3_04315,Cell_Prismatic,EA
MAT_T3_04316,Anode_Sheet,EA
MAT_T4_04317,Nickel_Class1,KG
MAT_T4_04318,Graphite_Synth,KG
MAT_T3_04319,Cell_Prismatic,EA
MAT_T1_04320,Battery_Pack_HighRange,EA
MAT_T4_04321,Cobalt_Sulfate,KG
MAT_T3_04322,Cell_Cylindrical_4680,EA
MAT_T3_04323,Anode_Sheet,EA
MAT_T2_04324,Module_NMC,EA
MAT_T3_04325,Anode_Sheet,EA
MAT_T2_04326,Module_NMC,EA
MAT_T4_04327,Nickel_Class1,KG
MAT_T3_04328,Cell_Pouch,EA
MAT_T4_04329,Cobalt_Sulfate,KG
MAT_T3_04330,Anode_Sheet,EA
MAT_T2_04331,Cooling_Plate,EA
MAT_T4_04332,Lithium_Hydroxide,KG
MAT_T3_04333,Anode_Sheet,EA
MAT_T2_04334,Module_NMC,EA
MAT_T3_04335,Cell_Prismatic,EA
MAT_T3_04336,Anode_Sheet,EA
MAT_T4_04337,Cobalt_Sulfate,KG
MAT_T3_04338,Anode_Sheet,EA
MAT_T4_04339,Graphite_Synth,KG
MAT_T1_04340,Inverter_Assy,EA
MAT_T3_04341,Cell_Pouch,EA
MAT_T4_04342,Nickel_Class1,KG
MAT_T4_04343,Cobalt_Sulfate,KG
MAT_T2_04344,BMS_Circuit,EA
MAT_T2_04345,Cooling_Plate,EA
MAT_T2_04346,BMS_Circuit,EA
MAT_T4_04347,Copper_Foil,KG
MAT_T4_04348,Nickel_Class1,KG
MAT_T4_04349,Lithium_Hydroxide,KG
MAT_T3_04350,Cell_Prismatic,EA
MAT_T4_04351,Copper_Foil,KG
MAT_T3_04352,Anode_Sheet,EA
MAT_T1_04353,Battery_Pack_Std,EA
MAT_T3_04354,Cell_Cylindrical_4680,EA
MAT_T4_04355,Nickel_Class1,KG
MAT_T4_04356,Nickel_Class1,KG
MAT_T3_04357,Cell_Prismatic,EA
MAT_T3_04358,Cell_Prismatic,EA
MAT_T4_04359,Graphite_Synth,KG
MAT_T3_04360,Cell_Cylindrical_4680,EA
MAT_T2_04361,BMS_Circuit,EA
MAT_T4_04362,Nickel_Class1,KG
MAT_T4_04363,Lithium_Hydroxide,KG
MAT_T2_04364,Cooling_Plate,EA
MAT_T3_04365,Cell_Pouch,EA
MAT_T3_04366,Cell_Prismatic,EA
MAT_T1_04367,Drive_Unit,EA
MAT_T4_04368,Nickel_Class1,KG
MAT_T3_04369,Cell_Pouch,EA
MAT_T4_04370,Nickel_Class1,KG
MAT_T2_04371,Module_LFP,EA
MAT_T3_04372,Cell_Pouch,EA
MAT_T0_04373,EV_Sedan,EA
MAT_T4_04374,Graphite_Synth,KG
MAT_T3_04375,Anode_Sheet,EA
MAT_T3_04376,Cell_Cylindrical_4680,EA
MAT_T1_04377,Battery_Pack_Std,EA
MAT_T2_04378,Module_LFP,EA
MAT_T1_04379,Drive_Unit,EA
MAT_T2_04380,Module_LFP,EA
MAT_T3_04381,Anode_Sheet,EA
MAT_T3_04382,Cell_Prismatic,EA
MAT_T3_04383,Anode_Sheet,EA
MAT_T3_04384,Cell_Pouch,EA
MAT_T2_04385,Cooling_Plate,EA
MAT_T2_04386,Module_LFP,EA
MAT_T1_04387,Inverter_Assy,EA
MAT_T4_04388,Lithium_Hydroxide,KG
MAT_T3_04389,Anode_Sheet,EA
MAT_T2_04390,Module_NMC,EA
MAT_T2_04391,Cooling_Plate,EA
MAT_T4_04392,Graphite_Synth,KG
MAT_T4_04393,Graphite_Synth,KG
MAT_T4_04394,Nickel_Class1,KG
MAT_T3_04395,Cell_Prismatic,EA
MAT_T2_04396,Module_LFP,EA
MAT_T4_04397,Graphite_Synth,KG
MAT_T4_04398,Nickel_Class1,KG
MAT_T2_04399,Module_LFP,EA
MAT_T4_04400,Copper_Foil,KG
MAT_T4_04401,Lithium_Hydroxide,KG
MAT_T2_04402,Cooling_Plate,EA
MAT_T3_04403,Cell_Cylindrical_4680,EA
MAT_T2_04404,Module_NMC,EA
MAT_T1_04405,Inverter_Assy,EA
MAT_T4_04406,Graphite_Synth,KG
MAT_T2_04407,Module_LFP,EA
MAT_T4_04408,Nickel_Class1,KG
MAT_T4_04409,Graphite_Synth,KG
MAT_T1_04410,Battery_Pack_HighRange,EA
MAT_T3_04411,Anode_Sheet,EA
MAT_T4_04412,Graphite_Synth,KG
MAT_T4_04413,Copper_Foil,KG
MAT_T4_04414,Graphite_Synth,KG
MAT_T2_04415,Module_LFP,EA
MAT_T3_04416,Anode_Sheet,EA
MAT_T3_04417,Cell_Cylindrical_4680,EA
MAT_T4_04418,Lithium_Hydroxide,KG
MAT_T2_04419,Module_NMC,EA
MAT_T4_04420,Lithium_Hydroxide,KG
MAT_T2_04421,Module_NMC,EA
MAT_T4_04422,Nickel_Class1,KG
MAT_T4_04423,Nickel_Class1,KG
MAT_T3_04424,Cell_Prismatic,EA
MAT_T3_04425,Anode_Sheet,EA
MAT_T2_04426,Module_NMC,EA
MAT_T2_04427,Module_NMC,EA
MAT_T1_04428,Inverter_Assy,EA
MAT_T1_04429,Drive_Unit,EA
MAT_T2_04430,Module_LFP,EA
MAT_T4_04431,Lithium_Hydroxide,KG
MAT_T3_04432,Cell_Cylindrical_4680,EA
MAT_T1_04433,Drive_Unit,EA
MAT_T4_04434,Copper_Foil,KG
MAT_T3_04435,Cell_Prismatic,EA
MAT_T4_04436,Nickel_Class1,KG
MAT_T4_04437,Graphite_Synth,KG
MAT_T2_04438,BMS_Circuit,EA
MAT_T3_04439,Cell_Prismatic,EA
MAT_T3_04440,Cell_Prismatic,EA
MAT_T0_04441,EV_Sedan,EA
MAT_T0_04442,EV_SUV,EA
MAT_T1_04443,Battery_Pack_Std,EA
MAT_T2_04444,Module_LFP,EA
MAT_T3_04445,Cell_Cylindrical_4680,EA
MAT_T3_04446,Anode_Sheet,EA
MAT_T1_04447,Inverter_Assy,EA
MAT_T4_04448,Cobalt_Sulfate,KG
MAT_T3_04449,Cell_Cylindrical_4680,EA
MAT_T2_04450,Module_LFP,EA
MAT_T0_04451,EV_Truck,EA
MAT_T1_04452,Battery_Pack_Std,EA
MAT_T3_04453,Cell_Pouch,EA
MAT_T2_04454,Module_LFP,EA
MAT_T3_04455,Cell_Cylindrical_4680,EA
MAT_T3_04456,Cell_Pouch,EA
MAT_T3_04457,Cell_Pouch,EA
MAT_T2_04458,Module_LFP,EA
MAT_T2_04459,Module_LFP,EA
MAT_T3_04460,Cell_Prismatic,EA
MAT_T4_04461,Lithium_Hydroxide,KG
MAT_T4_04462,Nickel_Class1,KG
MAT_T3_04463,Cell_Prismatic,EA
MAT_T3_04464,Cell_Pouch,EA
MAT_T3_04465,Cell_Prismatic,EA
MAT_T4_04466,Cobalt_Sulfate,KG
MAT_T0_04467,EV_Truck,EA
MAT_T4_04468,Lithium_Hydroxide,KG
MAT_T4_04469,Nickel_Class1,KG
MAT_T4_04470,Nickel_Class1,KG
MAT_T0_04471,EV_SUV,EA
MAT_T3_04472,Anode_Sheet,EA
MAT_T3_04473,Cell_Pouch,EA
MAT_T1_04474,Battery_Pack_Std,EA
MAT_T2_04475,Module_NMC,EA
MAT_T4_04476,Graphite_Synth,KG
MAT_T3_04477,Cell_Pouch,EA
MAT_T3_04478,Cell_Cylindrical_4680,EA
MAT_T1_04479,Battery_Pack_Std,EA
MAT_T4_04480,Graphite_Synth,KG
MAT_T4_04481,Lithium_Hydroxide,KG
MAT_T3_04482,Cell_Pouch,EA
MAT_T3_04483,Anode_Sheet,EA
MAT_T3_04484,Cell_Prismatic,EA
MAT_T3_04485,Cell_Prismatic,EA
MAT_T2_04486,BMS_Circuit,EA
MAT_T4_04487,Nickel_Class1,KG
MAT_T3_04488,Cell_Cylindrical_4680,EA
MAT_T2_04489,Cooling_Plate,EA
MAT_T3_04490,Cell_Cylindrical_4680,EA
MAT_T4_04491,Nickel_Class1,KG
MAT_T2_04492,Module_NMC,EA
MAT_T2_04493,BMS_Circuit,EA
MAT_T4_04494,Lithium_Hydroxide,KG
MAT_T2_04495,Cooling_Plate,EA
MAT_T4_04496,Lithium_Hydroxide,KG
MAT_T1_04497,Battery_Pack_HighRange,EA
MAT_T4_04498,Nickel_Class1,KG
MAT_T1_04499,Inverter_Assy,EA
MAT_T0_04500,EV_Sedan,EA
MAT_T4_04501,Nickel_Class1,KG
MAT_T3_04502,Cell_Prismatic,EA
MAT_T3_04503,Cell_Prismatic,EA
MAT_T2_04504,Module_LFP,EA
MAT_T3_04505,Cell_Pouch,EA
MAT_T3_04506,Anode_Sheet,EA
MAT_T4_04507,Copper_Foil,KG
MAT_T4_04508,Graphite_Synth,KG
MAT_T3_04509,Cell_Prismatic,EA
MAT_T3_04510,Anode_Sheet,EA
MAT_T3_04511,Anode_Sheet,EA
MAT_T4_04512,Lithium_Hydroxide,KG
MAT_T1_04513,Drive_Unit,EA
MAT_T2_04514,BMS_Circuit,EA
MAT_T1_04515,Battery_Pack_HighRange,EA
MAT_T1_04516,Inverter_Assy,EA
MAT_T2_04517,BMS_Circuit,EA
MAT_T3_04518,Anode_Sheet,EA
MAT_T4_04519,Cobalt_Sulfate,KG
MAT_T3_04520,Anode_Sheet,EA
MAT_T2_04521,Module_NMC,EA
MAT_T1_04522,Battery_Pack_HighRange,EA
MAT_T3_04523,Anode_Sheet,EA
MAT_T2_04524,Cooling_Plate,EA
MAT_T3_04525,Anode_Sheet,EA
MAT_T4_04526,Lithium_Hydroxide,KG
MAT_T1_04527,Battery_Pack_Std,EA
MAT_T2_04528,Module_LFP,EA
MAT_T3_04529,Cell_Prismatic,EA
MAT_T4_04530,Nickel_Class1,KG
MAT_T4_04531,Copper_Foil,KG
MAT_T4_04532,Cobalt_Sulfate,KG
MAT_T2_04533,Cooling_Plate,EA
MAT_T4_04534,Copper_Foil,KG
MAT_T1_04535,Drive_Unit,EA
MAT_T1_04536,Inverter_Assy,EA
MAT_T4_04537,Lithium_Hydroxide,KG
MAT_T4_04538,Cobalt_Sulfate,KG
MAT_T1_04539,Inverter_Assy,EA
MAT_T1_04540,Battery_Pack_HighRange,EA
MAT_T0_04541,EV_Sedan,EA
MAT_T1_04542,Battery_Pack_Std,EA
MAT_T2_04543,BMS_Circuit,EA
MAT_T4_04544,Lithium_Hydroxide,KG
MAT_T4_04545,Graphite_Synth,KG
MAT_T4_04546,Lithium_Hydroxide,KG
MAT_T4_04547,Cobalt_Sulfate,KG
MAT_T3_04548,Anode_Sheet,EA
MAT_T4_04549,Cobalt_Sulfate,KG
MAT_T3_04550,Cell_Pouch,EA
MAT_T2_04551,BMS_Circuit,EA
MAT_T3_04552,Cell_Cylindrical_4680,EA
MAT_T3_04553,Anode_Sheet,EA
MAT_T4_04554,Graphite_Synth,KG
MAT_T4_04555,Lithium_Hydroxide,KG
MAT_T3_04556,Cell_Cylindrical_4680,EA
MAT_T4_04557,Graphite_Synth,KG
MAT_T1_04558,Inverter_Assy,EA
MAT_T4_04559,Copper_Foil,KG
MAT_T3_04560,Anode_Sheet,EA
MAT_T0_04561,EV_SUV,EA
MAT_T3_04562,Cell_Pouch,EA
MAT_T3_04563,Anode_Sheet,EA
MAT_T1_04564,Battery_Pack_HighRange,EA
MAT_T4_04565,Cobalt_Sulfate,KG
MAT_T1_04566,Battery_Pack_HighRange,EA
MAT_T4_04567,Graphite_Synth,KG
MAT_T4_04568,Cobalt_Sulfate,KG
MAT_T2_04569,Module_NMC,EA
MAT_T3_04570,Cell_Cylindrical_4680,EA
MAT_T4_04571,Graphite_Synth,KG
MAT_T3_04572,Cell_Pouch,EA
MAT_T4_04573,Graphite_Synth,KG
MAT_T3_04574,Cell_Cylindrical_4680,EA
MAT_T3_04575,Anode_Sheet,EA
MAT_T4_04576,Cobalt_Sulfate,KG
MAT_T2_04577,BMS_Circuit,EA
MAT_T3_04578,Anode_Sheet,EA
MAT_T2_04579,Module_NMC,EA
MAT_T4_04580,Nickel_Class1,KG
MAT_T4_04581,Graphite_Synth,KG
MAT_T2_04582,BMS_Circuit,EA
MAT_T1_04583,Drive_Unit,EA
MAT_T0_04584,EV_Truck,EA
MAT_T3_04585,Anode_Sheet,EA
MAT_T3_04586,Cell_Prismatic,EA
MAT_T4_04587,Cobalt_Sulfate,KG
MAT_T3_04588,Cell_Prismatic,EA
MAT_T2_04589,Module_NMC,EA
MAT_T4_04590,Nickel_Class1,KG
MAT_T3_04591,Cell_Pouch,EA
MAT_T3_04592,Cell_Pouch,EA
MAT_T1_04593,Drive_Unit,EA
MAT_T3_04594,Anode_Sheet,EA
MAT_T4_04595,Cobalt_Sulfate,KG
MAT_T3_04596,Cell_Prismatic,EA
MAT_T2_04597,BMS_Circuit,EA
MAT_T3_04598,Cell_Cylindrical_4680,EA
MAT_T4_04599,Cobalt_Sulfate,KG
MAT_T2_04600,Module_LFP,EA
MAT_T3_04601,Anode_Sheet,EA
MAT_T4_04602,Nickel_Class1,KG
MAT_T2_04603,Cooling_Plate,EA
MAT_T4_04604,Cobalt_Sulfate,KG
MAT_T3_04605,Cell_Prismatic,EA
MAT_T4_04606,Graphite_Synth,KG
MAT_T3_04607,Anode_Sheet,EA
MAT_T2_04608,Module_LFP,EA
MAT_T4_04609,Nickel_Class1,KG
MAT_T2_04610,Module_NMC,EA
MAT_T3_04611,Cell_Pouch,EA
MAT_T2_04612,Module_NMC,EA
MAT_T0_04613,EV_SUV,EA
MAT_T4_04614,Copper_Foil,KG
MAT_T3_04615,Cell_Pouch,EA
MAT_T4_04616,Nickel_Class1,KG
MAT_T1_04617,Inverter_Assy,EA
MAT_T3_04618,Cell_Cylindrical_4680,EA
MAT_T2_04619,Cooling_Plate,EA
MAT_T4_04620,Graphite_Synth,KG
MAT_T4_04621,Nickel_Class1,KG
MAT_T1_04622,Drive_Unit,EA
MAT_T4_04623,Nickel_Class1,KG
MAT_T2_04624,Module_NMC,EA
MAT_T3_04625,Cell_Cylindrical_4680,EA
MAT_T4_04626,Copper_Foil,KG
MAT_T4_04627,Lithium_Hydroxide,KG
MAT_T4_04628,Nickel_Class1,KG
MAT_T2_04629,Cooling_Plate,EA
MAT_T1_04630,Battery_Pack_Std,EA
MAT_T2_04631,Module_LFP,EA
MAT_T3_04632,Cell_Prismatic,EA
MAT_T4_04633,Cobalt_Sulfate,KG
MAT_T2_04634,Module_NMC,EA
MAT_T4_04635,Cobalt_Sulfate,KG
MAT_T2_04636,Module_LFP,EA
MAT_T2_04637,BMS_Circuit,EA
MAT_T4_04638,Lithium_Hydroxide,KG
MAT_T3_04639,Cell_Pouch,EA
MAT_T4_04640,Cobalt_Sulfate,KG
MAT_T2_04641,Module_NMC,EA
MAT_T4_04642,Cobalt_Sulfate,KG
MAT_T1_04643,Battery_Pack_HighRange,EA
MAT_T2_04644,Module_NMC,EA
MAT_T4_04645,Lithium_Hydroxide,KG
MAT_T4_04646,Graphite_Synth,KG
MAT_T2_04647,Cooling_Plate,EA
MAT_T2_04648,Module_NMC,EA
MAT_T3_04649,Cell_Cylindrical_4680,EA
MAT_T2_04650,BMS_Circuit,EA
MAT_T4_04651,Lithium_Hydroxide,KG
MAT_T4_04652,Nickel_Class1,KG
MAT_T1_04653,Drive_Unit,EA
MAT_T3_04654,Cell_Cylindrical_4680,EA
MAT_T4_04655,Graphite_Synth,KG
MAT_T2_04656,BMS_Circuit,EA
MAT_T3_04657,Anode_Sheet,EA
MAT_T1_04658,Battery_Pack_Std,EA
MAT_T3_04659,Cell_Cylindrical_4680,EA
MAT_T2_04660,BMS_Circuit,EA
MAT_T4_04661,Lithium_Hydroxide,KG
MAT_T3_04662,Cell_Prismatic,EA
MAT_T2_04663,BMS_Circuit,EA
MAT_T4_04664,Nickel_Class1,KG
MAT_T1_04665,Battery_Pack_HighRange,EA
MAT_T3_04666,Cell_Cylindrical_4680,EA
MAT_T3_04667,Anode_Sheet,EA
MAT_T2_04668,Module_NMC,EA
MAT_T4_04669,Cobalt_Sulfate,KG
MAT_T4_04670,Cobalt_Sulfate,KG
MAT_T1_04671,Inverter_Assy,EA
MAT_T4_04672,Copper_Foil,KG
MAT_T3_04673,Cell_Prismatic,EA
MAT_T4_04674,Graphite_Synth,KG
MAT_T2_04675,Cooling_Plate,EA
MAT_T3_04676,Cell_Cylindrical_4680,EA
MAT_T3_04677,Cell_Prismatic,EA
MAT_T3_04678,Cell_Pouch,EA
MAT_T3_04679,Cell_Pouch,EA
MAT_T2_04680,BMS_Circuit,EA
MAT_T4_04681,Copper_Foil,KG
MAT_T3_04682,Anode_Sheet,EA
MAT_T4_04683,Graphite_Synth,KG
MAT_T2_04684,Module_NMC,EA
MAT_T4_04685,Nickel_Class1,KG
MAT_T4_04686,Copper_Foil,KG
MAT_T4_04687,Cobalt_Sulfate,KG
MAT_T4_04688,Lithium_Hydroxide,KG
MAT_T4_04689,Graphite_Synth,KG
MAT_T3_04690,Anode_Sheet,EA
MAT_T3_04691,Cell_Cylindrical_4680,EA
MAT_T2_04692,Module_NMC,EA
MAT_T3_04693,Cell_Pouch,EA
MAT_T2_04694,Module_NMC,EA
MAT_T4_04695,Copper_Foil,KG
MAT_T3_04696,Cell_Cylindrical_4680,EA
MAT_T3_04697,Cell_Cylindrical_4680,EA
MAT_T2_04698,Module_NMC,EA
MAT_T4_04699,Cobalt_Sulfate,KG
MAT_T1_04700,Battery_Pack_HighRange,EA
MAT_T0_04701,EV_Sedan,EA
MAT_T2_04702,Module_NMC,EA
MAT_T4_04703,Lithium_Hydroxide,KG
MAT_T4_04704,Lithium_Hydroxide,KG
MAT_T4_04705,Lithium_Hydroxide,KG
MAT_T4_04706,Graphite_Synth,KG
MAT_T2_04707,Cooling_Plate,EA
MAT_T4_04708,Copper_Foil,KG
MAT_T1_04709,Battery_Pack_HighRange,EA
MAT_T1_04710,Battery_Pack_Std,EA
MAT_T1_04711,Drive_Unit,EA
MAT_T3_04712,Cell_Cylindrical_4680,EA
MAT_T4_04713,Cobalt_Sulfate,KG
MAT_T3_04714,Cell_Pouch,EA
MAT_T4_04715,Graphite_Synth,KG
MAT_T3_04716,Cell_Pouch,EA
MAT_T2_04717,Module_NMC,EA
MAT_T3_04718,Anode_Sheet,EA
MAT_T4_04719,Graphite_Synth,KG
MAT_T4_04720,Nickel_Class1,KG
MAT_T3_04721,Cell_Prismatic,EA
MAT_T3_04722,Cell_Pouch,EA
MAT_T2_04723,Module_LFP,EA
MAT_T3_04724,Cell_Cylindrical_4680,EA
MAT_T4_04725,Lithium_Hydroxide,KG
MAT_T0_04726,EV_Sedan,EA
MAT_T4_04727,Nickel_Class1,KG
MAT_T3_04728,Cell_Cylindrical_4680,EA
MAT_T2_04729,BMS_Circuit,EA
MAT_T4_04730,Graphite_Synth,KG
MAT_T3_04731,Cell_Prismatic,EA
MAT_T2_04732,Module_NMC,EA
MAT_T2_04733,Cooling_Plate,EA
MAT_T2_04734,Cooling_Plate,EA
MAT_T4_04735,Nickel_Class1,KG
MAT_T3_04736,Cell_Pouch,EA
MAT_T4_04737,Nickel_Class1,KG
MAT_T2_04738,Module_LFP,EA
MAT_T1_04739,Battery_Pack_HighRange,EA
MAT_T0_04740,EV_SUV,EA
MAT_T3_04741,Anode_Sheet,EA
MAT_T4_04742,Graphite_Synth,KG
MAT_T4_04743,Nickel_Class1,KG
MAT_T2_04744,Cooling_Plate,EA
MAT_T4_04745,Graphite_Synth,KG
MAT_T4_04746,Graphite_Synth,KG
MAT_T0_04747,EV_SUV,EA
MAT_T4_04748,Lithium_Hydroxide,KG
MAT_T2_04749,Module_LFP,EA
MAT_T1_04750,Battery_Pack_HighRange,EA
MAT_T2_04751,Module_LFP,EA
MAT_T3_04752,Anode_Sheet,EA
MAT_T3_04753,Anode_Sheet,EA
MAT_T2_04754,BMS_Circuit,EA
MAT_T2_04755,Module_NMC,EA
MAT_T4_04756,Graphite_Synth,KG
MAT_T4_04757,Graphite_Synth,KG
MAT_T4_04758,Lithium_Hydroxide,KG
MAT_T2_04759,Module_NMC,EA
MAT_T2_04760,Cooling_Plate,EA
MAT_T2_04761,Module_LFP,EA
MAT_T1_04762,Drive_Unit,EA
MAT_T3_04763,Cell_Pouch,EA
MAT_T3_04764,Cell_Prismatic,EA
MAT_T4_04765,Copper_Foil,KG
MAT_T4_04766,Cobalt_Sulfate,KG
MAT_T2_04767,Cooling_Plate,EA
MAT_T2_04768,BMS_Circuit,EA
MAT_T4_04769,Lithium_Hydroxide,KG
MAT_T2_04770,Cooling_Plate,EA
MAT_T2_04771,Cooling_Plate,EA
MAT_T3_04772,Anode_Sheet,EA
MAT_T2_04773,Module_LFP,EA
MAT_T1_04774,Battery_Pack_Std,EA
MAT_T4_04775,Lithium_Hydroxide,KG
MAT_T4_04776,Copper_Foil,KG
MAT_T2_04777,Module_LFP,EA
MAT_T1_04778,Battery_Pack_Std,EA
MAT_T4_04779,Graphite_Synth,KG
MAT_T2_04780,Module_NMC,EA
MAT_T3_04781,Cell_Prismatic,EA
MAT_T1_04782,Inverter_Assy,EA
MAT_T2_04783,BMS_Circuit,EA
MAT_T4_04784,Copper_Foil,KG
MAT_T4_04785,Cobalt_Sulfate,KG
MAT_T2_04786,BMS_Circuit,EA
MAT_T2_04787,Cooling_Plate,EA
MAT_T1_04788,Inverter_Assy,EA
MAT_T1_04789,Battery_Pack_HighRange,EA
MAT_T4_04790,Nickel_Class1,KG
MAT_T4_04791,Cobalt_Sulfate,KG
MAT_T3_04792,Cell_Prismatic,EA
MAT_T4_04793,Graphite_Synth,KG
MAT_T4_04794,Lithium_Hydroxide,KG
MAT_T4_04795,Nickel_Class1,KG
MAT_T0_04796,EV_SUV,EA
MAT_T2_04797,Module_LFP,EA
MAT_T4_04798,Nickel_Class1,KG
MAT_T3_04799,Cell_Cylindrical_4680,EA
MAT_T4_04800,Lithium_Hydroxide,KG
MAT_T4_04801,Graphite_Synth,KG
MAT_T4_04802,Lithium_Hydroxide,KG
MAT_T2_04803,Cooling_Plate,EA
MAT_T4_04804,Copper_Foil,KG
MAT_T2_04805,Module_LFP,EA
MAT_T4_04806,Copper_Foil,KG
MAT_T2_04807,BMS_Circuit,EA
MAT_T3_04808,Cell_Pouch,EA
MAT_T4_04809,Lithium_Hydroxide,KG
MAT_T3_04810,Anode_Sheet,EA
MAT_T3_04811,Anode_Sheet,EA
MAT_T4_04812,Copper_Foil,KG
MAT_T3_04813,Cell_Cylindrical_4680,EA
MAT_T3_04814,Cell_Pouch,EA
MAT_T1_04815,Drive_Unit,EA
MAT_T4_04816,Nickel_Class1,KG
MAT_T3_04817,Anode_Sheet,EA
MAT_T3_04818,Cell_Pouch,EA
MAT_T0_04819,EV_Truck,EA
MAT_T3_04820,Cell_Cylindrical_4680,EA
MAT_T0_04821,EV_Truck,EA
MAT_T0_04822,EV_Sedan,EA
MAT_T3_04823,Anode_Sheet,EA
MAT_T2_04824,BMS_Circuit,EA
MAT_T2_04825,Cooling_Plate,EA
MAT_T4_04826,Copper_Foil,KG
MAT_T1_04827,Battery_Pack_HighRange,EA
MAT_T2_04828,Module_NMC,EA
MAT_T1_04829,Drive_Unit,EA
MAT_T3_04830,Anode_Sheet,EA
MAT_T4_04831,Copper_Foil,KG
MAT_T4_04832,Cobalt_Sulfate,KG
MAT_T2_04833,Cooling_Plate,EA
MAT_T1_04834,Battery_Pack_HighRange,EA
MAT_T1_04835,Drive_Unit,EA
MAT_T3_04836,Anode_Sheet,EA
MAT_T4_04837,Graphite_Synth,KG
MAT_T2_04838,Cooling_Plate,EA
MAT_T2_04839,Module_NMC,EA
MAT_T1_04840,Drive_Unit,EA
MAT_T3_04841,Anode_Sheet,EA
MAT_T4_04842,Cobalt_Sulfate,KG
MAT_T3_04843,Cell_Prismatic,EA
MAT_T4_04844,Copper_Foil,KG
MAT_T3_04845,Cell_Pouch,EA
